AÑO,AREA,NIVEL,GENERO,ENTIDAD,REGION,N
2020,BIOLOGÍA Y QUÍMICA,C,MUJER,Sonora,Noroeste,14
2020,BIOLOGÍA Y QUÍMICA,C,MUJER,Tabasco,Sureste,3
2020,BIOLOGÍA Y QUÍMICA,C,MUJER,Tamaulipas,Noreste,2
2020,BIOLOGÍA Y QUÍMICA,C,MUJER,Tlaxcala,Oriente,5
2020,BIOLOGÍA Y QUÍMICA,C,MUJER,Veracruz,Oriente,11
2020,BIOLOGÍA Y QUÍMICA,C,MUJER,Yucatán,Sureste,17
2020,BIOLOGÍA Y QUÍMICA,C,MUJER,Zacatecas,Centronorte,3
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Aguascalientes,Centronorte,14
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Baja California,Noroeste,21
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Baja California Sur,Noroeste,30
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Campeche,Sureste,20
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Chiapas,Suroeste,37
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Chihuahua,Noroeste,41
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Ciudad de México,Centrosur,73
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Coahuila,Noreste,65
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Colima,Occidente,10
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Durango,Noroeste,46
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Guanajuato,Centronorte,51
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Guerrero,Suroeste,22
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Hidalgo,Oriente,30
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Jalisco,Occidente,55
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Michoacán,Occidente,30
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Morelos,Centrosur,39
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,México,Centrosur,176
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Nayarit,Occidente,35
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Nuevo León,Noreste,53
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Oaxaca,Suroeste,38
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Puebla,Oriente,44
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Querétaro,Centronorte,30
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Quintana Roo,Sureste,4
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,San Luis Potosí,Centronorte,43
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,43
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Sinaloa,Noroeste,57
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Sonora,Noroeste,48
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Tabasco,Sureste,42
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Tamaulipas,Noreste,43
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Tlaxcala,Oriente,4
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Veracruz,Oriente,77
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Yucatán,Sureste,43
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,HOMBRE,Zacatecas,Centronorte,23
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Aguascalientes,Centronorte,4
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Baja California,Noroeste,18
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Baja California Sur,Noroeste,25
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Campeche,Sureste,11
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Chiapas,Suroeste,20
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Chihuahua,Noroeste,34
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Ciudad de México,Centrosur,88
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Coahuila,Noreste,40
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Colima,Occidente,1
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Durango,Noroeste,23
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Guanajuato,Centronorte,25
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Guerrero,Suroeste,5
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Hidalgo,Oriente,30
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Jalisco,Occidente,51
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Michoacán,Occidente,23
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Morelos,Centrosur,31
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,México,Centrosur,106
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Nayarit,Occidente,17
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Nuevo León,Noreste,57
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Oaxaca,Suroeste,21
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Puebla,Oriente,28
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Querétaro,Centronorte,29
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Quintana Roo,Sureste,4
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,San Luis Potosí,Centronorte,24
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,36
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Sinaloa,Noroeste,53
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Sonora,Noroeste,55
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Tabasco,Sureste,19
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Tamaulipas,Noreste,19
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Tlaxcala,Oriente,8
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Veracruz,Oriente,59
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Yucatán,Sureste,36
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,1,MUJER,Zacatecas,Centronorte,7
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Aguascalientes,Centronorte,2
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Baja California,Noroeste,6
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Baja California Sur,Noroeste,18
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Campeche,Sureste,1
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Chiapas,Suroeste,6
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Chihuahua,Noroeste,5
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Ciudad de México,Centrosur,31
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Coahuila,Noreste,6
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Colima,Occidente,1
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Durango,Noroeste,5
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Guanajuato,Centronorte,6
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Hidalgo,Oriente,7
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Jalisco,Occidente,11
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Michoacán,Occidente,13
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Morelos,Centrosur,15
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,México,Centrosur,59
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Nayarit,Occidente,3
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Nuevo León,Noreste,15
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Oaxaca,Suroeste,2
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Puebla,Oriente,4
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Querétaro,Centronorte,9
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,San Luis Potosí,Centronorte,7
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,12
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Sinaloa,Noroeste,12
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Sonora,Noroeste,18
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Tabasco,Sureste,1
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Tamaulipas,Noreste,3
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Tlaxcala,Oriente,2
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Veracruz,Oriente,8
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Yucatán,Sureste,13
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Zacatecas,Centronorte,1
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Baja California,Noroeste,5
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Baja California Sur,Noroeste,2
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Chiapas,Suroeste,2
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Chihuahua,Noroeste,6
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Ciudad de México,Centrosur,27
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Coahuila,Noreste,3
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Guanajuato,Centronorte,5
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Guerrero,Suroeste,2
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Hidalgo,Oriente,4
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Jalisco,Occidente,9
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Michoacán,Occidente,6
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Morelos,Centrosur,8
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,México,Centrosur,15
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Nayarit,Occidente,4
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Nuevo León,Noreste,8
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Oaxaca,Suroeste,1
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Querétaro,Centronorte,10
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,San Luis Potosí,Centronorte,4
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,6
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Sinaloa,Noroeste,1
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Sonora,Noroeste,10
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Tabasco,Sureste,1
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Tamaulipas,Noreste,3
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Tlaxcala,Oriente,1
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Veracruz,Oriente,9
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Yucatán,Sureste,11
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Baja California,Noroeste,5
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Baja California Sur,Noroeste,9
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Chiapas,Suroeste,2
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Chihuahua,Noroeste,1
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Ciudad de México,Centrosur,28
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Coahuila,Noreste,5
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Durango,Noroeste,3
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Guanajuato,Centronorte,8
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Jalisco,Occidente,3
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Michoacán,Occidente,3
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Morelos,Centrosur,10
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,México,Centrosur,22
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Nuevo León,Noreste,5
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Puebla,Oriente,2
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Querétaro,Centronorte,7
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,San Luis Potosí,Centronorte,3
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,6
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Sinaloa,Noroeste,3
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Sonora,Noroeste,6
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Tamaulipas,Noreste,4
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Veracruz,Oriente,2
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Yucatán,Sureste,13
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Zacatecas,Centronorte,1
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Baja California,Noroeste,2
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Baja California Sur,Noroeste,5
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Ciudad de México,Centrosur,13
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Durango,Noroeste,1
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Guanajuato,Centronorte,3
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Morelos,Centrosur,3
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,México,Centrosur,7
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Nayarit,Occidente,1
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Nuevo León,Noreste,3
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Querétaro,Centronorte,3
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,San Luis Potosí,Centronorte,1
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,2
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Sonora,Noroeste,10
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Tamaulipas,Noreste,1
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Veracruz,Oriente,2
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Yucatán,Sureste,3
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Aguascalientes,Centronorte,1
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Baja California,Noroeste,8
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Baja California Sur,Noroeste,14
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Campeche,Sureste,6
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Chiapas,Suroeste,12
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Chihuahua,Noroeste,15
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Ciudad de México,Centrosur,32
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Coahuila,Noreste,28
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Colima,Occidente,4
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Durango,Noroeste,19
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Guanajuato,Centronorte,17
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Guerrero,Suroeste,13
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Hidalgo,Oriente,20
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Jalisco,Occidente,39
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Michoacán,Occidente,9
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Morelos,Centrosur,16
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,México,Centrosur,49
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Nayarit,Occidente,6
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Nuevo León,Noreste,22
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Oaxaca,Suroeste,12
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Puebla,Oriente,18
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Querétaro,Centronorte,11
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Quintana Roo,Sureste,1
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,San Luis Potosí,Centronorte,11
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,109
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Sinaloa,Noroeste,30
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Sonora,Noroeste,23
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Tabasco,Sureste,14
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Tamaulipas,Noreste,10
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Tlaxcala,Oriente,6
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Veracruz,Oriente,28
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Yucatán,Sureste,23
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Zacatecas,Centronorte,4
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Aguascalientes,Centronorte,5
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Baja California,Noroeste,7
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Baja California Sur,Noroeste,15
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Campeche,Sureste,6
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Chiapas,Suroeste,6
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Chihuahua,Noroeste,22
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Ciudad de México,Centrosur,50
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Coahuila,Noreste,25
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Colima,Occidente,3
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Durango,Noroeste,21
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Guanajuato,Centronorte,24
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Guerrero,Suroeste,6
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Hidalgo,Oriente,15
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Jalisco,Occidente,32
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Michoacán,Occidente,15
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Morelos,Centrosur,11
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,México,Centrosur,46
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Nayarit,Occidente,15
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Nuevo León,Noreste,49
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Oaxaca,Suroeste,13
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Puebla,Oriente,17
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Querétaro,Centronorte,24
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,San Luis Potosí,Centronorte,21
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,125
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Sinaloa,Noroeste,37
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Sonora,Noroeste,25
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Tabasco,Sureste,13
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Tamaulipas,Noreste,20
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Tlaxcala,Oriente,3
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Veracruz,Oriente,16
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Yucatán,Sureste,17
2020,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Zacatecas,Centronorte,5
2020,CIENCIAS SOCIALES,1,HOMBRE,Aguascalientes,Centronorte,24
2020,CIENCIAS SOCIALES,1,HOMBRE,Baja California,Noroeste,39
2020,CIENCIAS SOCIALES,1,HOMBRE,Baja California Sur,Noroeste,8
2020,CIENCIAS SOCIALES,1,HOMBRE,Campeche,Sureste,6
2020,CIENCIAS SOCIALES,1,HOMBRE,Chiapas,Suroeste,39
2020,CIENCIAS SOCIALES,1,HOMBRE,Chihuahua,Noroeste,32
2020,CIENCIAS SOCIALES,1,HOMBRE,Ciudad de México,Centrosur,364
2020,CIENCIAS SOCIALES,1,HOMBRE,Coahuila,Noreste,15
2020,CIENCIAS SOCIALES,1,HOMBRE,Colima,Occidente,13
2020,CIENCIAS SOCIALES,1,HOMBRE,Durango,Noroeste,10
